,X,Y,OBJECTID,Geocode_Address,OccurredFrom_Date_Year,OccurredFrom_Date_Month,OccurredFrom_Time,OccurredFrom_Timestamp,OccurredThrough_Date_Year,OccurredThrough_Date_Month,OccurredThrough_Time,OccurredThrough_Timestamp,Statute_Category,Statute_Description,Statute_CrimeCategory,Weapon_Description,Larceny_Type,Location_Type,Latitude,Longitude
6602,-77.6158359261297,43.1471775861123,81210,"407 Frederick Douglass St, Rochester, NY, 14608",2018,8,1000,2018-08-13T10:00:00.000Z,2018,8,1600,2018-08-13T16:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1471671,-77.6158208
6603,-77.6158359261297,43.1471775861123,81211,"407 Frederick Douglass St, Rochester, NY, 14608",2018,6,2000,2018-06-12T20:00:00.000Z,2018,6,800,2018-06-13T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1471671,-77.6158208
6604,-77.60306756809901,43.1685020282637,81254,"92 Holland St, Rochester, NY, 14605",2018,8,2300,2018-08-25T23:00:00.000Z,2018,8,1654,2018-08-26T16:54:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Parking Lot,43.1686612,-77.6034233
6605,-77.6505959346098,43.12799933682079,81274,"836 Thurston Rd, Rochester, NY, 14619",2018,6,134,2018-06-01T01:34:00.000Z,2018,6,134,2018-06-01T01:34:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Semiautomatic Handgun,* No Larceny Type Specified *,Single Family Home,43.1279962,-77.6506715
6606,-77.5939830969091,43.145457410998795,81278,"15 Edmonds St, Rochester, NY, 14607",2018,3,2330,2018-03-09T23:30:00.000Z,2018,3,1300,2018-03-10T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1454723,-77.59402060000001
6607,-77.6539727074173,43.191352369225505,81281,"409 La Grange Ave, Rochester, NY, 14615",2018,10,2300,2018-10-01T23:00:00.000Z,2018,10,430,2018-10-02T04:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1915823,-77.65388089999999
6608,-77.62142029360541,43.17522563260879,81307,"10 Harris St, Rochester, NY, 14621",2018,7,2315,2018-07-01T23:15:00.000Z,2018,7,2315,2018-07-01T23:15:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1752603,-77.6215619
6609,-77.59419144045671,43.1716020475918,81308,"309 Portland Ave, Rochester, NY, 14605",2018,3,1500,2018-03-19T15:00:00.000Z,2018,3,1700,2018-03-19T17:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Auto Shop,43.171572,-77.5942007
6610,-77.58948314858591,43.1792803433048,81310,"733 Portland Ave, Rochester, NY, 14621",2018,6,1200,2018-06-01T12:00:00.000Z,2018,7,1200,2018-07-03T12:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1793044,-77.58903149999999
6611,-77.5675518063743,43.1607827576886,81332,"40 Kingston St, Rochester, NY, 14609",2018,9,2030,2018-09-21T20:30:00.000Z,2018,9,930,2018-09-22T09:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1607777,-77.56756159999999
6612,-77.59150438654679,43.16015255219111,81349,"432 Alexander St, Rochester, NY, 14607",2018,8,1030,2018-08-06T10:30:00.000Z,2018,8,1043,2018-08-06T10:43:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1601437,-77.5914402
6613,-77.6196875358634,43.1733065754109,81354,"5 Conkey Ave, Rochester, NY, 14605",2018,8,1400,2018-08-31T14:00:00.000Z,2018,8,1400,2018-08-31T14:00:00.000Z,F,Robbery 2nd: Displays What Appears To Be a Firearm          ,3,"Revolver, Derringer, or Single-shot Pistol",* No Larceny Type Specified *,Street,43.1732883,-77.6197147
6614,-77.6196875358634,43.1733065754109,81355,"5 Conkey Ave, Rochester, NY, 14605",2018,2,1000,2018-02-17T10:00:00.000Z,2018,2,930,2018-02-18T09:30:00.000Z,F,Grand Larceny 4th: Motor Vehicle Value Exceeds $100         ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1732883,-77.6197147
6615,-77.6487601536747,43.1340681422496,81394,"53 Enterprise St, Rochester, NY, 14619",2018,3,1633,2018-03-04T16:33:00.000Z,2018,3,1633,2018-03-04T16:33:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Single Family Home,43.1340489,-77.64875490000001
6616,-77.5918289994878,43.150858252800795,81397,"21 Arnold Park, Rochester, NY, 14607",2018,4,2000,2018-04-23T20:00:00.000Z,2018,4,750,2018-04-24T07:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1512128,-77.59064169999999
6617,-77.5922067338612,43.1766572290308,81417,"438 Alphonse St, Rochester, NY, 14621",2018,2,417,2018-02-25T04:17:00.000Z,2018,2,417,2018-02-25T04:17:00.000Z,F,Assault 2nd: Intent To Cause Physical Injury with Weapon/Ins,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.1766606,-77.59220839999999
6618,-77.6181788914843,43.1476690444195,81442,"113 Tremont Cir, Rochester, NY, 14608",2018,8,30,2018-08-31T00:30:00.000Z,2018,8,400,2018-08-31T04:00:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.147688,-77.618193
6619,-77.5998360648231,43.173527078039704,81465,"511 Hudson Ave, Rochester, NY, 14605",2018,5,704,2018-05-17T07:04:00.000Z,2018,5,704,2018-05-17T07:04:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Multiple Dwelling,43.17353310000001,-77.59984109999999
6620,-77.63918832047129,43.134331099906504,81479,"30 Millbank St, Rochester, NY, 14619",2018,4,2000,2018-04-03T20:00:00.000Z,2018,4,2100,2018-04-03T21:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1343705,-77.6390801
6621,-77.62118320182691,43.149351068659,81483,"160 Van Auker St, Rochester, NY, 14608",2018,3,1242,2018-03-27T12:42:00.000Z,2018,3,1553,2018-03-29T15:53:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Building,Multiple Dwelling,43.1503697,-77.6215993
6622,-77.599742564299,43.177385913074296,81502,"220 Bernard St, Rochester, NY, 14621",2018,5,903,2018-05-04T09:03:00.000Z,2018,5,903,2018-05-04T09:03:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1773673,-77.5997539
6623,-77.5935595139761,43.1598353272904,81517,"699 E Main St, Rochester, NY, 14605",2018,10,1346,2018-10-02T13:46:00.000Z,2018,10,1346,2018-10-02T13:46:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.15948849999999,-77.5933278
6624,-77.5935595139761,43.1598353272904,81518,"699 E Main St, Rochester, NY, 14605",2018,3,1900,2018-03-06T19:00:00.000Z,2018,3,945,2018-03-07T09:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.15948849999999,-77.5933278
6625,-77.632843901537,43.189414149958495,81547,"190 Seneca Pkwy, Rochester, NY, 14613",2018,10,940,2018-10-01T09:40:00.000Z,2018,10,1000,2018-10-01T10:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1894068,-77.63294030000002
6626,-77.5973515656772,43.151890819839295,81576,"253 Alexander St, Rochester, NY, 14607",2018,10,230,2018-10-06T02:30:00.000Z,2018,10,422,2018-10-06T04:22:00.000Z,F,Grand Larceny 4th: Credit Card                              ,6,* No Weapon Specified *,Theft from Motor Vehicle,Street,43.1517416,-77.5968195
6627,-77.5973515656772,43.151890819839295,81577,"253 Alexander St, Rochester, NY, 14607",2018,8,2140,2018-08-18T21:40:00.000Z,2018,8,640,2018-08-19T06:40:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1517416,-77.5968195
6628,-77.5973515656772,43.151890819839295,81578,"253 Alexander St, Rochester, NY, 14607",2018,8,2100,2018-08-06T21:00:00.000Z,2018,8,730,2018-08-07T07:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1517416,-77.5968195
6629,-77.5973515656772,43.151890819839295,81579,"253 Alexander St, Rochester, NY, 14607",2018,6,2300,2018-06-13T23:00:00.000Z,2018,6,700,2018-06-14T07:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1517416,-77.5968195
6630,-77.5973515656772,43.151890819839295,81580,"253 Alexander St, Rochester, NY, 14607",2018,5,717,2018-05-12T07:17:00.000Z,2018,5,729,2018-05-12T07:29:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Coin-Operated Machine or Device,Multiple Dwelling,43.1517416,-77.5968195
6631,-77.5973515656772,43.151890819839295,81581,"253 Alexander St, Rochester, NY, 14607",2018,5,659,2018-05-22T06:59:00.000Z,2018,5,702,2018-05-22T07:02:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Coin-Operated Machine or Device,Multiple Dwelling,43.1517416,-77.5968195
6632,-77.5973515656772,43.151890819839295,81596,"253 Alexander St, Rochester, NY, 14607",2018,4,1800,2018-04-06T18:00:00.000Z,2018,4,1100,2018-04-07T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.1517416,-77.5968195
6633,-77.5973515656772,43.151890819839295,81597,"253 Alexander St, Rochester, NY, 14607",2018,2,1500,2018-02-23T15:00:00.000Z,2018,2,800,2018-02-24T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Parking Lot,43.1517416,-77.5968195
6634,-77.5802818941672,43.169314741293704,81605,"35 Wabash St, Rochester, NY, 14609",2018,3,2024,2018-03-08T20:24:00.000Z,2018,3,2024,2018-03-08T20:24:00.000Z,F,Assault 1st: Intent To Cause Serious Injury With Weapon     ,4,Semiautomatic Handgun,* No Larceny Type Specified *,Street,43.1693228,-77.5802783
6635,-77.6340632876678,43.1387174126724,81607,"177 Shelter St, Rochester, NY, 14611",2018,9,244,2018-09-29T02:44:00.000Z,2018,9,244,2018-09-29T02:44:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Firearm,* No Larceny Type Specified *,Single Family Home,43.1386619,-77.6340582
6636,-77.5979484360204,43.140438037197505,81609,"919 S Clinton Ave, Rochester, NY, 14620",2018,9,1400,2018-09-24T14:00:00.000Z,2018,9,1400,2018-09-24T14:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1403864,-77.59735669999999
6637,-77.5979484360204,43.140438037197505,81610,"919 S Clinton Ave, Rochester, NY, 14620",2018,8,1300,2018-08-06T13:00:00.000Z,2018,8,1400,2018-08-06T14:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.1403864,-77.59735669999999
6638,-77.5979484360204,43.140438037197505,81612,"919 S Clinton Ave, Rochester, NY, 14620",2018,2,1915,2018-02-07T19:15:00.000Z,2018,2,1915,2018-02-07T19:15:00.000Z,F,Robbery 3rd                                                 ,3,Personal Weapons,* No Larceny Type Specified *,Other Outside Location,43.1403864,-77.59735669999999
6639,-77.60661394290409,43.182536362100706,81655,"14 Laser St, Rochester, NY, 14621",2018,8,1445,2018-08-28T14:45:00.000Z,2018,8,1445,2018-08-28T14:45:00.000Z,F,Robbery 1st: Cause Serious Injury                           ,3,Semiautomatic Handgun,* No Larceny Type Specified *,Single Family Home,43.1825503,-77.60660030000001
6640,-77.6272927501568,43.1675702974025,81657,"24 Jones Ave, Rochester, NY, 14608",2018,6,2130,2018-06-10T21:30:00.000Z,2018,6,750,2018-06-11T07:50:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1675964,-77.62732299999999
6641,-77.6272927501568,43.1675702974025,81658,"24 Jones Ave, Rochester, NY, 14608",2018,2,800,2018-02-13T08:00:00.000Z,2018,2,1545,2018-02-13T15:45:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Residential,43.1675964,-77.62732299999999
6642,-77.6058392818027,43.141028968431606,81687,"280 Sanford St, Rochester, NY, 14620",2018,7,2300,2018-07-19T23:00:00.000Z,2018,7,800,2018-07-20T08:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Parking Lot,43.14095150000001,-77.60577719999999
6643,-77.594325570145,43.15167646567429,81696,"59 Park Ave, Rochester, NY, 14607",2018,6,1800,2018-06-09T18:00:00.000Z,2018,6,1330,2018-06-10T13:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,Theft from Motor Vehicle,Other Outside Location,43.1515573,-77.5942902
6644,-77.6025568294355,43.1740614118929,81718,"71 Weeger St, Rochester, NY, 14605",2018,8,1630,2018-08-22T16:30:00.000Z,2018,8,1921,2018-08-22T19:21:00.000Z,F,Burglary 3rd: Illegal Entry with Intent to Commit a Crime   ,5,* No Weapon Specified *,* No Larceny Type Specified *,Garage/Shed,43.1740435,-77.60250839999999
6645,-77.5787493916788,43.1638419758581,81758,"322 Garson Ave, Rochester, NY, 14609",2018,5,1910,2018-05-26T19:10:00.000Z,2018,5,1910,2018-05-26T19:10:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Semiautomatic Handgun,* No Larceny Type Specified *,Single Family Home,43.16382429999999,-77.5787181
6646,-77.5742804923169,43.1692704779321,81762,"31 Ellison St, Rochester, NY, 14609",2018,2,1430,2018-02-19T14:30:00.000Z,2018,2,1755,2018-02-19T17:55:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1692611,-77.5742667
6647,-77.62800356260091,43.1654958937243,81789,"218 Spencer St, Rochester, NY, 14608",2018,1,1500,2018-01-13T15:00:00.000Z,2018,1,1000,2018-01-15T10:00:00.000Z,M,Unauthorized Use of a Vehicle: Without Owner Consent        ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.1654747,-77.628039
6648,-77.628015853039,43.1721802134853,81795,"406 Lake Ave, Rochester, NY, 14613",2018,8,1815,2018-08-08T18:15:00.000Z,2018,8,1815,2018-08-08T18:15:00.000Z,F,Unauthorized Use of Vehicle 2nd                             ,7,* No Weapon Specified *,Motor Vehicle Theft,Street,43.172269,-77.6278074
6649,-77.6067400301167,43.143753994481706,81819,"157 Averill Ave, Rochester, NY, 14620",2018,6,700,2018-06-11T07:00:00.000Z,2018,6,1847,2018-06-11T18:47:00.000Z,F,Burglary 2nd: Illegal Entry: Dwelling                       ,5,* No Weapon Specified *,* No Larceny Type Specified *,Single Family Home,43.1437092,-77.6067346
6650,-77.5494978826182,43.150959227879,81826,"75 Arbordale Ave, Rochester, NY, 14610",2018,2,1130,2018-02-18T11:30:00.000Z,2018,2,1230,2018-02-18T12:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.15096010000001,-77.549515
6651,-77.5889329744553,43.1767316624706,81835,"52 Trust St, Rochester, NY, 14621",2018,7,1200,2018-07-03T12:00:00.000Z,2018,7,1200,2018-07-03T12:00:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Street,43.1767656,-77.5888734
6652,-77.64568283781179,43.13400499585071,81851,"625 Woodbine Ave, Rochester, NY, 14619",2018,4,2030,2018-04-21T20:30:00.000Z,2018,4,2030,2018-04-21T20:30:00.000Z,F,Robbery 1st: Displays What Appears To Be a Firearm          ,3,Firearm,* No Larceny Type Specified *,Single Family Home,43.1339755,-77.6455591
6653,-77.581458243439,43.13977739401221,81858,"1044 Monroe Ave, Rochester, NY, 14620",2018,1,1457,2018-01-29T14:57:00.000Z,2018,1,2330,2018-01-29T23:30:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1397564,-77.5814348
6654,-77.5924900681171,43.1872401995257,81860,"1128 Norton St, Rochester, NY, 14621",2018,8,1605,2018-08-22T16:05:00.000Z,2018,8,1605,2018-08-22T16:05:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Knife/Cutting Instrument,* No Larceny Type Specified *,Multiple Dwelling,43.187265,-77.59249960000001
6655,-77.60995964814471,43.176190496550795,81870,"4 Jonge St, Rochester, NY, 14621",2018,7,1749,2018-07-30T17:49:00.000Z,2018,7,1749,2018-07-30T17:49:00.000Z,M,Menacing 2nd: Weapon                                        ,4,Imitation Firearm,* No Larceny Type Specified *,Yard,43.1874752,-77.60205690000001
6656,-77.60995964814471,43.176190496550795,81871,"4 Jonge St, Rochester, NY, 14621",2018,6,0,2018-06-30T00:00:00.000Z,2018,6,1100,2018-06-30T11:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1874752,-77.60205690000001
6657,-77.60995964814471,43.176190496550795,81872,"4 Jonge St, Rochester, NY, 14621",2018,5,2230,2018-05-21T22:30:00.000Z,2018,5,720,2018-05-22T07:20:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.1874752,-77.60205690000001
6658,-77.6484194753914,43.16704747612229,81883,"114 Burrows St, Rochester, NY, 14606",2018,10,1413,2018-10-09T14:13:00.000Z,2018,10,1413,2018-10-09T14:13:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Unknown,43.1670625,-77.6483551
6659,-77.6323240571132,43.1811120670766,81895,"865 Lake Ave, Rochester, NY, 14613",2018,3,910,2018-03-27T09:10:00.000Z,2018,3,1800,2018-03-27T18:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Multiple Dwelling,43.181086,-77.6321274
6660,-77.62612808382849,43.16517135534921,81899,"126 White St, Rochester, NY, 14608",2018,2,1230,2018-02-21T12:30:00.000Z,2018,2,1300,2018-02-21T13:00:00.000Z,M,Petit Larceny                                               ,6,* No Weapon Specified *,All Other Larcenies,Other Outside Location,43.16515709999999,-77.62615939999999
